sourceType,platformId,platformLabel,date,region,channel,sourceChannel,merchant,rawMerchant,brand,product,rawProduct,gmv,quantity,orders,orderId,users
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,7.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,7.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,108.0,12,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,9.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,8.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,32.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,8.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,7.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,7.6,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,8.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,17.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,17.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,34.0,4,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装,红乌苏啤酒11°P罐装500ml,7.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,84.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,88.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,629.3,7,7,7,7
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,122.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,170.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CBC-SC,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,82.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,86.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华北,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,75.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CBC-CQ,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,82.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CBC-SC,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,88.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,176.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,320.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-02,CBC-CQ,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,75.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,122.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,88.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,100.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,151.8,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,252.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,95.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,75.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CBC-SC,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,82.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,83.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,95.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,122.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,150.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,85.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,75.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,YN,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,84.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,93.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,391.6,4,4,4,4
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,154.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,177.5,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,380.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,219.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,255.0,3,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,88.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,88.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,85.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,170.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,93.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,194.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,166.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,75.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,YN,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,88.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,75.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,89.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,85.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,永辉,连锁超市,永辉超市,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,158.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,82.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,188.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,89.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,85.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,84.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,84.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,88.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,312.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,258.0,3,3,3,2
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,79.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏500ml大罐装12箱装,红乌苏11°P啤酒整箱500ml*12听,87.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,XJ,惠宜选,仓店,惠宜选,,乌苏,红乌苏330ml小罐装,乌苏啤酒WUSU9°P啤酒330ml/听,3.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,87.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,399.6,4,4,4,4
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,133.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,300.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-02,CIB华南,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,109.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,100.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,87.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,200.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,297.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,315.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,470.0,5,5,5,4
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,208.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,109.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,279.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-02,NX,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,109.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,73.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,104.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,95.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,190.0,2,2,2,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,500.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-02,XJ,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,109.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,315.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,200.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,109.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,YN,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,105.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,YN,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,240.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,YN,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,208.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,109.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,168.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,105.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,YN,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,103.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,105.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,104.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,420.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,104.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,500.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,100.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,109.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,363.0,4,4,4,2
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,87.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,101.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,96.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,328.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,100.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,470.0,5,5,5,4
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,190.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,105.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,YN,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,892.0,8,8,8,5
full,taobao,淘宝闪购,2026-06-02,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,103.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,89.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,186.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-02,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,133.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-02,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,104.0,1,1,1,1
